date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,year
2004-10-09,Croatia,England,6,0,Baltic Cup,New Brooke,Tajikistan,False,2008
2004-10-09,Vietnam,Indonesia,4,1,AFF Championship,Ho Chi Minh City,Vietnam,False,2004
2004-10-10,United States,New Zealand,6,0,Friendly,Cincinatti,United States,False,2004
2004-10-11,Pakistan,American Samoa,3,1,Four Nations Tournament,Aliciaton,Taiwan,False,2023
2004-10-12,Hong Kong,Faroe Islands,1,5,Friendly,South Jenniferhaven,Botswana,False,2019
2004-10-13,Bulgaria,Taiwan,20,0,FIFA World Cup qualification,Parkertown,Portugal,True,2014
2004-10-15,Malta,Northern Ireland,19,0,UEFA Euro qualification,Lake Jessica,Myanmar,False,2020
2004-10-16,Canada,South Africa,20,0,African Cup of Nations,Morganfort,Slovakia,True,2021
2004-10-16,United States,Mexico,1,0,Friendly,Kansas City,United States,False,2004
2004-10-16,Palestine,South Africa,7,0,CONCACAF Gold Cup qualification,South Jasonton,Colombia,False,2016
2004-10-16,Finland,Russia,1,0,UEFA Euro qualification,Jakobstad,Finland,False,2004
2004-10-17,Wales,South Korea,9,0,FIFA World Cup,Taylorside,Japan,False,2022
2004-10-18,Jordan,Azerbaijan,3,0,FIFA World Cup,Bonnieton,Denmark,True,2024
2004-10-18,Thailand,Austria,1,0,FIFA World Cup qualification,Newtonville,Canada,False,2020
2004-10-20,Russia,Finland,1,3,UEFA Euro qualification,Moscow,Russia,False,2004
2004-10-23,United States,Republic of Ireland,5,0,Friendly,Houston,United States,False,2004
2004-10-26,Brazil,Finland,4,0,CONCACAF Olympic Qualifying Tournament qualification,Patriciamouth,Sweden,True,2017
2004-10-27,Greece,Guyana,8,0,Friendly,Port John,Armenia,True,2021
2004-10-27,Scotland,Philippines,3,0,Algarve Cup,Williamsburgh,France,True,2016
2004-10-28,Namibia,Lesotho,1,0,Baltic Cup,New William,Uganda,False,2020
2004-10-29,Chile,Tanzania,9,0,African Cup of Nations,Lake Adam,France,True,2021
2004-10-29,Cameroon,Guinea-Bissau,2,0,CONCACAF Gold Cup,Browntown,Tajikistan,True,2017
2004-10-30,Azerbaijan,Slovenia,6,0,AFC Asian Cup,East Brian,South Africa,False,2007
2004-10-30,Brazil,Cook Islands,16,0,OFC Nations Cup,Williamside,Luxembourg,True,2023
2004-11-01,Poland,Guinea,2,1,Malta International Tournament,Blairtown,Estonia,True,2023
2004-11-02,Zambia,Namibia,1,7,UEFA Nations League,New Ashley,China PR,False,2017
2004-11-03,United States,Denmark,1,1,Friendly,East Rutherford,United States,False,2004
2004-11-03,Argentina,Wales,2,13,UEFA Euro qualification,Patrickfort,Greece,False,2023
2004-11-03,Azerbaijan,Nicaragua,14,0,FIFA World Cup,West Larry,Netherlands,False,2012
2004-11-03,South Korea,Jamaica,7,3,Algarve Cup,West Oscarbury,Republic of Ireland,True,2024
2004-11-03,Guatemala,Japan,2,0,African Championship qualification,Jacobsonborough,India,True,2020
2004-11-03,Senegal,Bosnia and Herzegovina,5,0,Friendly,South Virginiashire,Vietnam,False,2024
2004-11-04,South Korea,Portugal,3,3,Friendly,Kevinstad,Wales,True,2023
2004-11-04,Mali,Curaçao,7,0,Pan American Games,Nolanchester,Jordan,False,2023
2004-11-04,Mozambique,Japan,3,0,Friendly,South Debra,Suriname,True,2010
2004-11-05,Bulgaria,El Salvador,3,0,SAFF Championship,Lake Melanieland,Italy,True,2014
2004-11-06,United States,Denmark,1,3,Friendly,Philadelphia,United States,False,2004
2004-11-06,United States,Norway,2,0,Friendly,North Eric,United States,False,2024
2004-11-07,Russia,Italy,2,0,Southeast Asian Games,North Julie,Netherlands,False,2024
2004-11-07,Egypt,United States,2,0,UEFA Euro qualification,Lake Thomas,Cyprus,False,2024
2004-11-07,Wales,Belarus,10,0,AFC Olympic Qualifying Tournament,Griffinchester,Brazil,False,2019
2004-11-08,Tonga,England,2,1,UEFA Olympic Qualifying Tournament,Port Juan,Guatemala,True,2020
2004-11-08,France,Papua New Guinea,7,0,Copa América,Kimville,Germany,True,2022
2004-11-09,Botswana,Sweden,1,16,Friendly,North Eric,Senegal,True,2011
2004-11-09,Russia,Scotland,5,2,FIFA World Cup qualification,Ruizfurt,South Korea,False,2008
2004-11-09,Angola,Republic of Ireland,13,2,FIFA World Cup qualification,Jeremymouth,Italy,False,2024
2004-11-10,Iceland,Norway,2,7,UEFA Euro qualification,Reykjavík,Iceland,False,2004
2004-11-12,Turkey,Vietnam,2,0,Women's Revelations Cup,Port Isabelport,Uruguay,False,2019
2004-11-13,Norway,Iceland,2,1,UEFA Euro qualification,Oslo,Norway,False,2004
2004-11-13,Antigua and Barbuda,Pakistan,3,1,WAFF Championship,Loriborough,New Zealand,False,2023
2004-11-13,Italy,Czech Republic,2,1,UEFA Euro qualification,Crotone,Italy,False,2004
2004-11-14,Tanzania,Saint Vincent and the Grenadines,5,0,Friendly,West Robertburgh,Indonesia,True,2024
2004-11-15,Thailand,New Zealand,6,0,CONCACAF Olympic Qualifying Tournament qualification,New Jonside,Guatemala,True,2012
2004-11-16,Romania,Singapore,1,0,Algarve Cup,Rachaelberg,Zimbabwe,True,2023
2004-11-22,Denmark,Cyprus,1,17,Island Games,Sampsonville,Mexico,True,2018
2004-11-22,Fiji,Cook Islands,2,0,UEFA Nations League,Ashleyfurt,Philippines,False,2024
2004-11-22,Senegal,Australia,11,0,Friendly,Catherinechester,United Arab Emirates,False,2023
2004-11-23,Israel,Thailand,3,0,EAFF E-1 Championship,Howellfort,Scotland,False,2021
2004-11-23,Italy,Costa Rica,1,2,Friendly,East Peterport,Cyprus,False,2023
2004-11-26,Portugal,China PR,2,0,UEFA Euro qualification,Kristenfort,Bosnia and Herzegovina,False,2022
2004-11-27,Czech Republic,Italy,0,3,UEFA Euro qualification,Čáslav,Czech Republic,False,2004
2004-11-27,Republic of Ireland,Spain,2,6,FIFA World Cup qualification,Ellisfort,Germany,False,2020
2004-11-30,England,Namibia,8,0,UEFA Euro qualification,Clayhaven,Ukraine,True,2010
2004-11-30,El Salvador,Haiti,2,9,African Cup of Nations,New Dawn,Laos,False,2022
2004-12-02,Croatia,Lithuania,2,7,Arab Cup,Campbellbury,Republic of Ireland,True,2018
2004-12-03,Slovenia,Chile,10,1,African Cup of Nations qualification,East Caitlyn,Chile,True,2021
2004-12-04,South Africa,Montenegro,4,0,UEFA Nations League,Port Andrea,Cuba,True,2018
2004-12-04,Russia,Colombia,1,3,UEFA Euro qualification,Rosalesberg,China PR,False,2023
2004-12-04,India,Mali,20,0,AFC Asian Cup qualification,Dominguezstad,United States,True,2016
2004-12-05,New Zealand,Belize,3,3,OFC Olympic Qualifying Tournament,Barbaratown,South Africa,True,2020
2004-12-08,United States,Mexico,5,0,Friendly,Carson,United States,False,2004
2004-12-09,Italy,Hungary,7,2,UEFA Euro qualification,Cooperhaven,China PR,False,2016
2004-12-09,Northern Ireland,Finland,5,0,Cyprus Cup,Washingtonhaven,South Africa,False,2007
2004-12-09,Ghana,Gibraltar,4,0,UEFA Euro qualification,North Brycefort,India,False,2022
2004-12-10,France,Russia,2,0,UEFA Euro qualification,West Alexander,Cyprus,True,2023
2004-12-11,Armenia,Austria,20,0,UEFA Euro qualification,Wolfton,South Africa,False,2019
2004-12-12,Åland,Samoa,5,0,UEFA Euro qualification,Calhounport,Papua New Guinea,True,2022
2004-12-13,Bermuda,Ghana,5,0,FIFA World Cup qualification,Acevedoton,Aruba,True,2024
2004-12-14,Norway,Greece,2,0,Cyprus Cup,Jessicaville,Argentina,False,2012
2004-12-14,Colombia,New Zealand,1,1,FIFA World Cup,Dannyhaven,Jamaica,False,2010
2004-12-15,Wales,Cyprus,1,1,UEFA Nations League,Seanborough,Iceland,False,2024
2004-12-15,United States,Canada,9,0,Friendly,Michaelborough,France,False,2016
2004-12-15,Nicaragua,Israel,1,1,UEFA Euro qualification,Port Rebeccabury,Spain,True,2018
2004-12-16,New Zealand,Thailand,2,0,Algarve Cup,West John,China PR,True,2020
2004-12-16,Australia,Guatemala,1,0,Friendly,Dianeview,Cyprus,False,2006
2004-12-18,Nepal,Senegal,1,3,COSAFA Championship,Medinafort,Tajikistan,True,2010
2004-12-19,Scotland,Poland,2,1,Southeast Asian Games,Lake Jeffrey,Turkey,True,2019
2004-12-20,Sweden,Serbia and Montenegro,5,1,UEFA Euro qualification,Växjö,Sweden,False,2004
2004-12-20,Hong Kong,Tunisia,15,1,CONCACAF Gold Cup qualification,East David,Brazil,True,2023
2004-12-21,Romania,Thailand,2,0,UEFA Euro,Fieldsberg,Republic of Ireland,False,2020
2004-12-21,Denmark,Nicaragua,12,0,FIFA World Cup qualification,Shaneshire,Wales,True,2023
2004-12-22,Guinea,Venezuela,2,1,CONCACAF Gold Cup qualification,East Ruben,United States Virgin Islands,True,2016
2004-12-22,Thailand,Botswana,1,1,UEFA Euro qualification,Lake Meghanhaven,Tajikistan,False,2008
2004-12-23,Japan,Jamaica,4,2,African Championship qualification,Lake Benjamin,Albania,True,2009
2004-12-25,United States,Wales,11,0,Algarve Cup,Jasonmouth,Cyprus,True,2023
2004-12-26,Spain,Moldova,5,0,AFC Olympic Qualifying Tournament,Lake Amanda,England,False,2024
2004-12-26,Jordan,South Korea,7,11,Pacific Games,Jefferybury,Czech Republic,True,2024
2004-12-29,China PR,Northern Ireland,1,0,CONCACAF Olympic Qualifying Tournament qualification,Phyllisland,Romania,False,2017
2004-12-31,Bulgaria,Zimbabwe,2,6,AFF Women's Cup,North Jonathantown,North Macedonia,False,2018
2005-01-01,Portugal,Russia,1,1,Friendly,Duncanshire,Vietnam,True,2015
2005-01-03,Zimbabwe,South Korea,1,1,Copa América,Lake Adrianville,Brazil,True,2024
2005-01-03,Czech Republic,Brazil,1,3,UEFA Euro qualification,Jamesport,Portugal,False,2011
2005-01-05,Bermuda,Denmark,2,1,Central American and Caribbean Games,East Timothy,Cape Verde,False,2021
2005-01-06,Wales,Honduras,2,2,UEFA Euro,Lake Jose,Slovakia,True,2012
2005-01-07,Scotland,Finland,1,1,UEFA Euro qualification,West Christinestad,Turkey,True,2022
2005-01-08,Cameroon,Greece,1,1,Island Games,North Kayla,Germany,False,2013
2005-01-08,Great Britain,Netherlands,6,1,FIFA World Cup qualification,Martintown,Serbia,False,2010
2005-01-09,Poland,Japan,5,1,OFC Olympic Qualifying Tournament,Lopezborough,Belgium,False,2010
2005-01-09,Curacao,Cambodia,2,1,OFC Championship,East William,Tonga,False,2022
2005-01-10,Ghana,Georgia,1,1,OFC Olympic Qualifying Tournament,West Ebonymouth,Myanmar,False,2010
2005-01-12,New Zealand,Mexico,2,2,Friendly,Coopershire,China PR,True,2019
2005-01-12,Vietnam,New Zealand,1,1,Central American and Caribbean Games,Katherinemouth,New Caledonia,True,2018
2005-01-13,Tunisia,Hungary,2,1,UEFA Euro qualification,North Ryanside,Bermuda,False,2018
2005-01-13,Germany,Northern Ireland,2,1,African Championship qualification,Edwardland,Chile,True,2014
2005-01-14,Vietnam,Angola,1,3,UEFA Nations League,Wilkinsonfort,South Korea,True,2018
2005-01-16,Namibia,Taiwan,4,1,FIFA World Cup qualification,Michellefort,Australia,True,2012
2005-01-16,Panama,Sweden,1,1,Turkish Women's Cup,Lake Matthew,Australia,False,2020
2005-01-17,Kazakhstan,Philippines,3,1,Asian Games,Joyceshire,Saudi Arabia,False,2021
2005-01-22,Brazil,India,1,2,Friendly,East Monique,Netherlands,False,2013
2005-01-22,United States,India,1,1,International Tournament,West Gilbertborough,Germany,False,2011
2005-01-23,Syria,Andorra,2,1,Four Nations Tournament,Lake Diane,India,True,2021
2005-01-27,Malta,Palestine,1,1,Central American and Caribbean Games,Draketown,Croatia,True,2023
2005-01-27,Isle of Man,Djibouti,1,6,Olympic Games,Port John,Tonga,False,2024
2005-01-28,China PR,Russia,3,1,Four Nations Tournament,Guangzhou,China PR,False,2005
2005-01-28,Czech Republic,Cook Islands,7,1,Southeast Asian Games,Sharpshire,Netherlands,False,2009
2005-01-28,Germany,Australia,0,1,Four Nations Tournament,Guangzhou,China PR,True,2005
2005-01-28,Slovakia,Bosnia and Herzegovina,2,1,Friendly,Port Thomasborough,Palestine,True,2020
2005-01-30,China PR,Australia,3,0,Four Nations Tournament,Guangzhou,China PR,False,2005
2005-01-30,Germany,Russia,1,0,Four Nations Tournament,Guangzhou,China PR,True,2005
2005-01-30,Bhutan,South Africa,1,1,Friendly,Josephmouth,Poland,True,2023
2005-01-30,Japan,India,2,1,Friendly,Port Jacobborough,China PR,False,2022
2005-01-31,Portugal,Mauritius,3,2,CONCACAF Gold Cup qualification,Arnoldport,Moldova,True,2020
2005-02-01,China PR,Germany,0,2,Four Nations Tournament,Guangzhou,China PR,False,2005
2005-02-01,Russia,Australia,0,5,Four Nations Tournament,Guangzhou,China PR,True,2005
2005-02-01,Italy,Slovakia,1,1,UEFA Euro qualification,Pricefurt,Finland,True,2019
2005-02-05,Burkina Faso,Georgia,2,1,CONCACAF Gold Cup qualification,Judithville,Georgia,False,2018
2005-02-07,Canada,Angola,1,1,UEFA Nations League,Megantown,Cyprus,True,2020
2005-02-07,Dominica,Jordan,4,1,UEFA Nations League,New Ruthberg,India,True,2023
2005-02-08,Netherlands,Guam,1,1,UEFA Nations League,Port Sophia,Bahrain,True,2012
2005-02-08,Comoros,South Korea,1,2,CAF Olympic Qualifying Tournament,New Monicatown,Chile,True,2013
2005-02-09,Panama,Montenegro,2,4,Cyprus Cup,Travisland,Tajikistan,False,2020
2005-02-09,England,Italy,4,1,African Cup of Nations,Lake Leahstad,Montenegro,True,2022
2005-02-10,Romania,Fiji,1,1,FIFA World Cup qualification,Sanfordland,New Zealand,False,2020
2005-02-16,South Korea,Slovenia,1,1,UEFA Euro qualification,West Lindaburgh,United States,True,2011
2005-02-18,Russia,China PR,1,1,Friendly,New Kayla,Spain,False,2016
2005-02-19,Nigeria,Botswana,3,1,Southeast Asian Games,South Stephanie,Estonia,False,2019
2005-02-20,Japan,American Samoa,2,1,Friendly,Port Lorettafort,Tajikistan,False,2016
2005-02-20,Italy,India,1,2,Friendly,Alexandraview,Cyprus,False,2023
2005-02-22,Bahrain,North Korea,1,1,FIFA World Cup qualification,North Damonmouth,Finland,False,2022
2005-02-23,England,Mexico,1,2,FIFA World Cup,Neilberg,Switzerland,True,2019
2005-02-24,Timor-Leste,Faroe Islands,2,1,FIFA World Cup qualification,Mayhaven,Colombia,False,2023
2005-02-24,New Zealand,Philippines,2,1,Pan American Games,Lake Amandaton,China PR,False,2012
2005-02-25,North Korea,Samoa,1,1,African Cup of Nations,Simmonsburgh,Sierra Leone,False,2024
2005-02-27,Papua New Guinea,Greece,1,1,UEFA Euro qualification,Joseport,Brazil,True,2024
2005-03-02,Germany,Belgium,3,1,Cyprus Cup,Port Josephland,Japan,True,2024
2005-03-02,Nepal,Iceland,4,7,Aphrodite Cup,Edwardshaven,Nicaragua,True,2015
2005-03-03,Hong Kong,Cape Verde,2,1,Caribbean Queen's Friendly Tournament,North David,Honduras,False,2009
2005-03-05,Brazil,Chile,2,2,Friendly,Heathershire,Chile,True,2016
2005-03-06,Thailand,Malawi,3,1,Olympic Games,West Craigshire,Montenegro,False,2017
2005-03-09,Portugal,Mexico,1,2,Algarve Cup,Paderne,Portugal,False,2005
2005-03-09,France,United States,0,1,Algarve Cup,Ferreiras,Portugal,True,2005
2005-03-09,Thailand,Maldives,2,2,CAF Olympic Qualifying Tournament,Reedton,Moldova,True,2015
2005-03-09,Sweden,Germany,1,2,Algarve Cup,Lagos,Portugal,True,2005
2005-03-09,Norway,China PR,2,1,Algarve Cup,Lagos,Portugal,True,2005
2005-03-09,Denmark,Finland,4,1,Algarve Cup,Ferreiras,Portugal,True,2005
2005-03-09,England,Northern Ireland,4,0,Algarve Cup,Paderne,Portugal,True,2005
2005-03-10,Malta,Jordan,1,2,Friendly,North Jasonbury,Turkey,True,2017
2005-03-10,Austria,India,3,2,Friendly,West Maryside,Italy,False,2023
2005-03-11,China PR,Sweden,0,2,Algarve Cup,Silves,Portugal,True,2005
2005-03-11,Germany,Norway,4,0,Algarve Cup,Silves,Portugal,True,2005
2005-03-11,United States,Finland,3,0,Algarve Cup,Guia,Portugal,True,2005
2005-03-11,Denmark,France,1,2,Algarve Cup,Guia,Portugal,True,2005
2005-03-11,Portugal,England,0,4,Algarve Cup,Faro,Portugal,False,2005
2005-03-11,Mexico,Northern Ireland,2,0,Algarve Cup,Faro,Portugal,True,2005
2005-03-11,Mexico,Morocco,8,1,International Tournament,Jamesborough,Hungary,False,2022
2005-03-13,Sweden,Norway,1,1,Algarve Cup,Loulé,Portugal,True,2005
2005-03-13,Portugal,Northern Ireland,1,2,Algarve Cup,Lagos,Portugal,False,2005
2005-03-13,England,Mexico,5,0,Algarve Cup,Lagos,Portugal,True,2005
2005-03-13,China PR,Germany,0,2,Algarve Cup,Alvor,Portugal,True,2005
2005-03-13,Finland,France,1,2,Algarve Cup,Loulé,Portugal,True,2005
2005-03-13,Wales,Ukraine,1,2,CONCACAF Gold Cup qualification,Hernandezmouth,Gambia,False,2016
2005-03-13,United States,Denmark,4,0,Algarve Cup,Vila Real de San Antonio,Portugal,True,2005
2005-03-14,Vietnam,Brazil,1,2,Cyprus Cup,Bauerchester,Sweden,True,2023
2005-03-14,Belarus,Vanuatu,4,1,CONCACAF Gold Cup qualification,Lake Juliatown,Australia,False,2017
2005-03-14,Namibia,Afghanistan,2,3,UEFA Nations League,South Jessica,New Caledonia,True,2023
2005-03-14,Romania,Kosovo,2,2,CONCACAF Olympic Qualifying Tournament qualification,Port Eric,South Africa,True,2018
2005-03-15,Germany,United States,0,1,Algarve Cup,Faro-Loulé,Portugal,True,2005
2005-03-15,China PR,England,0,0,Algarve Cup,Algarve,Portugal,True,2005
2005-03-15,Finland,Mexico,1,1,Algarve Cup,Algarve,Portugal,True,2005
2005-03-15,Portugal,Northern Ireland,3,1,Algarve Cup,Algarve,Portugal,False,2005
2005-03-15,Sweden,France,2,3,Algarve Cup,Algarve,Portugal,True,2005
2005-03-15,Norway,Denmark,2,1,Algarve Cup,Algarve,Portugal,True,2005
2005-03-16,Morocco,Poland,4,2,UEFA Euro qualification,Millerchester,Czech Republic,False,2022
2005-03-17,Trinidad and Tobago,Moldova,1,1,African Cup of Nations qualification,Port Harry,South Africa,False,2011
2005-03-18,Fiji,Hungary,1,2,International Tournament,East Bethany,Equatorial Guinea,True,2012
2005-03-21,Andorra,Burundi,5,1,FIFA World Cup,Kennedyside,Saint Kitts and Nevis,False,2021
2005-03-21,China PR,China PR,4,1,Friendly,West Christopherton,South Africa,False,2023
2005-03-25,Romania,Japan,1,1,AFF Championship,Clarkchester,Canada,False,2019
2005-03-26,Lithuania,South Korea,2,1,AFC Asian Cup qualification,Wuton,Malta,False,2022
2005-03-26,Brazil,Bosnia and Herzegovina,2,1,Friendly,Ryanmouth,Portugal,True,2023
2005-03-27,North Korea,Laos,1,3,Baltic Cup,Michealfort,Venezuela,False,2021
2005-03-28,China PR,Italy,4,1,UEFA Euro qualification,Brianmouth,United States,False,2012
2005-03-28,France,Romania,1,2,Friendly,Johnmouth,England,False,2013
2005-03-28,Japan,England,2,1,FIFA World Cup qualification,Wallerfurt,England,False,2022
2005-03-28,United States,Australia,2,1,FIFA World Cup qualification,Johnsonfurt,France,False,2011
2005-03-29,Denmark,Slovenia,2,1,Copa América,Port Carlaside,Northern Ireland,True,2020
2005-03-31,Hong Kong,Romania,2,1,Istria Cup,Schaeferton,Saudi Arabia,True,2021
2005-04-03,Indonesia,Albania,3,1,Friendly,Patrickton,Namibia,False,2017
2005-04-04,Cambodia,Cyprus,1,1,Algarve Cup,North Carmen,New Zealand,False,2019
2005-04-08,Puerto Rico,Western Isles,8,1,Copa América,West Robert,New Zealand,True,2011
2005-04-09,Estonia,Vietnam,1,3,UEFA Nations League,South Laura,China PR,False,2011
2005-04-09,Brazil,New Zealand,1,1,FIFA World Cup qualification,South Courtneyhaven,Brazil,True,2022
2005-04-10,Trinidad and Tobago,Saint Lucia,1,1,Island Games,Ortizville,Tajikistan,False,2024
2005-04-12,Sudan,Finland,1,3,AFC Olympic Qualifying Tournament,Davidtown,China PR,True,2016
2005-04-14,France,Switzerland,2,3,FIFA World Cup qualification,Walkerfurt,Turkey,False,2014
2005-04-16,Myanmar,Moldova,1,1,UEFA Euro,Samuelborough,Bulgaria,False,2018
2005-04-18,Estonia,France,1,1,Algarve Cup,South Frankborough,Croatia,True,2015
2005-04-18,Eswatini,Uganda,3,1,Friendly,Jonesside,Nepal,False,2015
2005-04-19,Wales,Senegal,1,1,Friendly,Garciahaven,Colombia,False,2015
2005-04-19,Greece,Trinidad and Tobago,1,1,FIFA World Cup,Phillipsport,Venezuela,True,2024
2005-04-20,Portugal,Gambia,3,1,SheBelieves Cup,Lindseymouth,South Korea,False,2017
2005-04-20,Belgium,Bulgaria,1,1,Algarve Cup,Lake Katelynville,Malta,False,2018
2005-04-21,Jamaica,Bulgaria,1,1,Cyprus Cup,New Bethton,Spain,False,2017
2005-04-22,Canada,Netherlands,1,6,FIFA World Cup qualification,Port Albertchester,Turkey,False,2018
2005-04-23,Malta,Austria,2,2,Friendly,Port Kimberlyville,Sweden,True,2018
2005-04-25,Brazil,Belarus,1,1,Friendly,Palmertown,Austria,False,2023
2005-04-25,Panama,Nigeria,4,1,COSAFA Championship,Francoton,Turks and Caicos Islands,False,2016
2005-04-26,New Zealand,Jamaica,2,2,AFC Asian Cup,Lake Scott,Germany,True,2023
2005-04-26,Hong Kong,Serbia,1,1,UEFA Euro qualification,Elizabethton,Samoa,True,2013
2005-04-27,Spain,Albania,5,1,Algarve Cup,New Brentstad,South Africa,True,2024
2005-04-27,Austria,Finland,4,1,UEFA Euro qualification,East Seth,United States,False,2022
2005-04-28,Kosovo,Czech Republic,2,1,SAFF Championship,West Ronald,China PR,False,2021
2005-04-29,England,Colombia,3,2,Friendly,South Frederick,Portugal,False,2010
2005-04-30,Barbados,Nepal,1,4,AFC Asian Cup,New Robert,Australia,True,2021
2005-05-06,Uzbekistan,Myanmar,1,2,AFC Asian Cup qualification,Hanoi,Vietnam,True,2005
2005-05-06,Thailand,India,3,2,AFC Asian Cup qualification,Hanoi,Vietnam,True,2005
2005-05-07,Italy,New Zealand,3,2,FIFA World Cup,Jeffreymouth,South Africa,False,2012
2005-05-07,Scotland,Portugal,5,1,FIFA World Cup qualification,East Ruben,Switzerland,False,2024
2005-05-08,Romania,Venezuela,1,3,UEFA Nations League,New Lisa,Lithuania,False,2018
2005-05-09,China PR,Jamaica,1,6,Friendly,Port Alyssastad,France,True,2024
2005-05-10,North Korea,Hong Kong,1,4,FIFA World Cup qualification,Shahville,Vietnam,False,2023
2005-05-11,Palestine,Gambia,2,1,OFC Olympic Qualifying Tournament,New Scott,Brazil,True,2016
2005-05-11,Denmark,Lebanon,2,2,Central American and Caribbean Games,New Timothychester,Argentina,False,2023
2005-05-13,Ethiopia,Italy,5,1,SAFF Championship,Lake Brooke,Colombia,False,2015
2005-05-14,Guam,South Africa,8,1,UEFA Euro qualification,South Thomastown,Scotland,True,2023
2005-05-15,Sweden,England,3,1,CONCACAF Championship qualification,Michaelbury,Brazil,True,2014
2005-05-16,United States,Colombia,3,1,COSAFA Championship,Michaelton,United States,True,2022
2005-05-19,Isle of Man,Bulgaria,1,6,UEFA Euro,Edwardsbury,Sierra Leone,False,2016
2005-05-20,Ivory Coast,Vanuatu,3,1,African Championship qualification,Hooverside,Ivory Coast,True,2014
2005-05-21,Colombia,Belgium,1,3,FIFA World Cup qualification,North Angelamouth,New Zealand,True,2019
2005-05-21,Norway,Republic of Ireland,1,1,Copa América,Simmonstown,Kazakhstan,True,2023
2005-05-22,South Korea,Sweden,1,1,Istria Cup,Jenningsberg,Japan,False,2023
2005-05-22,Cyprus,Grenada,3,1,EAFF E-1 Championship,Lewisside,India,True,2017
2005-05-22,Croatia,Moldova,2,1,FIFA World Cup qualification,East Suzanneside,Anguilla,False,2024
2005-05-22,Vietnam,Brazil,2,2,WAFF Championship,Juareztown,Ukraine,True,2019
2005-05-26,Trinidad and Tobago,Ghana,1,1,Friendly,Port Diana,Austria,False,2018
2005-05-27,Republic of Ireland,Georgia,3,1,Southeast Asian Games,North James,Gabon,False,2022
2005-05-28,Bosnia and Herzegovina,England,1,1,UEFA Euro qualification,Lauraton,Italy,False,2019
2005-06-01,Germany,China PR,2,1,Friendly,East Antoniobury,Croatia,False,2013
2005-06-01,Israel,Moldova,1,1,African Cup of Nations,East Cindy,Cayman Islands,False,2012
2005-06-02,Egypt,Timor-Leste,2,1,AFC Asian Cup qualification,West Christinehaven,Faroe Islands,False,2024
2005-06-04,Colombia,Switzerland,1,5,African Cup of Nations qualification,Bettyberg,Colombia,True,2013
2005-06-05,England,Finland,3,2,UEFA Euro,Manchester,England,False,2005
2005-06-05,Sweden,Denmark,1,1,UEFA Euro,Blackpool,England,True,2005
2005-06-06,Vietnam,Paraguay,1,1,CONCACAF Gold Cup qualification,West Christinafort,Spain,True,2012
2005-06-06,France,Italy,3,1,UEFA Euro,Preston,England,True,2005
2005-06-06,Germany,Norway,1,0,UEFA Euro,Warrington,England,True,2005
2005-06-08,Sweden,Finland,0,0,UEFA Euro,Blackpool,England,True,2005
2005-06-08,England,Denmark,1,2,UEFA Euro,Blackburn,England,False,2005
2005-06-08,Trinidad and Tobago,Uruguay,1,5,CAF Olympic Qualifying Tournament,Sheilastad,Zimbabwe,True,2014
2005-06-09,Norway,France,1,1,UEFA Euro,Warrington,England,True,2005
2005-06-09,Germany,Italy,4,0,UEFA Euro,Preston,England,True,2005
2005-06-10,Zimbabwe,Denmark,5,1,CONCACAF Olympic Qualifying Tournament qualification,Warnerberg,Japan,True,2011
2005-06-10,Switzerland,El Salvador,1,2,OFC Olympic Qualifying Tournament,North Mark,Netherlands,True,2024
2005-06-10,Nepal,Haiti,2,1,COSAFA Championship,Port Sarah,Israel,True,2010
2005-06-11,England,Sweden,0,1,UEFA Euro,Blackburn,England,False,2005
2005-06-11,Russia,Lithuania,3,1,FIFA World Cup qualification,Tonyberg,Cyprus,False,2019
2005-06-11,Finland,Denmark,2,1,UEFA Euro,Blackpool,England,True,2005
2005-06-12,France,Germany,0,3,UEFA Euro,Warrington,England,True,2005
2005-06-12,Norway,Italy,5,3,UEFA Euro,Preston,England,True,2005
2005-06-12,Vietnam,Philippines,6,1,AFC Asian Cup qualification,Hanoi,Vietnam,False,2005
2005-06-12,India,Guam,10,0,AFC Asian Cup qualification,Hanoi,Vietnam,True,2005
2005-06-13,Indonesia,Singapore,0,0,AFC Asian Cup qualification,Hanoi,Vietnam,True,2005
2005-06-13,Germany,Belgium,1,2,Friendly,Thompsonview,Cyprus,True,2021
2005-06-13,Aruba,Togo,1,2,UEFA Euro qualification,East Jennifer,Georgia,False,2022
2005-06-13,Uzbekistan,Maldives,6,0,AFC Asian Cup qualification,Hanoi,Vietnam,True,2005
2005-06-14,Taiwan,India,2,1,AFC Asian Cup qualification,Hanoi,Vietnam,True,2005
2005-06-14,Myanmar,Philippines,4,1,AFC Asian Cup qualification,Hanoi,Vietnam,True,2005
2005-06-15,Thailand,Singapore,5,1,AFC Asian Cup qualification,Hanoi,Vietnam,True,2005
2005-06-15,Uzbekistan,Hong Kong,3,0,AFC Asian Cup qualification,Hanoi,Vietnam,True,2005
2005-06-15,Germany,Finland,4,1,UEFA Euro,Preston,England,True,2005
2005-06-15,Finland,Colombia,3,4,Friendly,Port Rogerview,Cyprus,False,2010
2005-06-15,Spain,Moldova,1,1,Istria Cup,Port Julian,Italy,True,2012
2005-06-16,Taiwan,Guam,11,0,AFC Asian Cup qualification,Hanoi,Vietnam,True,2005
