date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,year
1981-06-12,Singapore,Philippines,4,1,AFC Championship,Hong Kong,Hong Kong,True,1981
1981-06-13,Taiwan,Thailand,3,0,AFC Championship,Hong Kong,Hong Kong,True,1981
1981-06-13,Japan,Indonesia,1,0,AFC Championship,Hong Kong,Hong Kong,True,1981
1981-06-13,Samoa,Philippines,1,1,UEFA Euro qualification,Lake Peggychester,Burundi,True,2010
1981-06-13,China PR,Latvia,1,1,AFC Asian Cup qualification,Hutchinsonport,Italy,True,2018
1981-06-13,Denmark,Denmark,1,0,AFC Asian Cup,New Bethton,England,False,2022
1981-06-13,Palestine,South Africa,0,1,UEFA Euro qualification,North Mason,Japan,False,2024
1981-06-14,Israel,Myanmar,0,1,FIFA World Cup qualification,West Jason,Zambia,True,2021
1981-06-15,Guyana,Mexico,2,10,SAFF Women's Friendly Tournament,North Jasonbury,Uzbekistan,True,2023
1981-06-15,Thailand,India,1,0,AFC Championship,Hong Kong,Hong Kong,True,1981
1981-06-15,Hong Kong,Taiwan,0,1,AFC Championship,Hong Kong,Hong Kong,False,1981
1981-06-15,Mexico,Denmark,4,0,Baltic Cup,Karenfurt,Denmark,True,2019
1981-06-15,Denmark,Israel,0,0,UNAF Tournament,West Ebonymouth,Thailand,True,2021
1981-06-17,Thailand,Taiwan,0,5,AFC Championship,Hong Kong,Hong Kong,True,1981
1981-06-17,Hong Kong,India,0,2,AFC Championship,Hong Kong,Hong Kong,False,1981
1981-06-17,New Zealand,Iceland,0,1,Pan American Games,South Jeremytown,Brazil,False,2020
1981-06-18,United States,Bangladesh,0,1,Turkish Women's Cup,Port Albertchester,Tunisia,False,2023
1981-06-19,Samoa,Morocco,11,0,FIFA World Cup,Daniellechester,Mexico,False,2019
1981-06-19,Czech Republic,Uruguay,0,1,FIFA World Cup qualification,Amberchester,North Macedonia,True,2021
1981-06-20,Switzerland,Australia,15,1,WAFU Zone A Cup,East Danielmouth,Laos,True,2012
1981-06-20,China PR,Uzbekistan,1,2,AFC Olympic Qualifying Tournament,Lake Alexis,Portugal,True,1997
1981-06-20,Kosovo,New Caledonia,0,1,Yongchuan International Tournament,South Nicholas,Portugal,False,1998
1981-06-21,Solomon Islands,Sweden,10,1,UEFA Euro qualification,Edwardland,Burundi,False,1997
1981-06-21,Kyrgyzstan,Mali,1,1,FIFA World Cup,Moranbury,Costa Rica,False,1997
1981-06-21,Cyprus,Djibouti,0,3,UEFA Euro qualification,Duncanshire,Czech Republic,False,2023
1981-06-22,Panama,DR Congo,3,1,CECAFA Championship,Port Diana,Saudi Arabia,True,2019
1981-06-22,Samoa,Saint Vincent and the Grenadines,1,1,African Cup of Nations qualification,Michaelbury,Liberia,False,2019
1981-06-23,Serbia,Grenada,11,0,CONCACAF Invitational Tournament,Simmonsburgh,Grenada,False,2022
1981-06-23,Cape Verde,Trinidad and Tobago,3,0,Four Nations Tournament,Port Thomasborough,United States,True,2015
1981-06-24,Germany,Slovakia,2,1,African Cup of Nations qualification,Lopezborough,Cyprus,True,1995
1981-06-24,Denmark,Israel,10,1,FIFA World Cup qualification,Wuton,Dominican Republic,True,2018
1981-06-26,Philippines,Thailand,0,1,South Asian Games,New Timothychester,Cyprus,True,2021
1981-06-27,Croatia,Republic of Ireland,1,1,Peace Queen Cup,New Bretthaven,Guyana,True,1999
1981-06-27,South Africa,Mongolia,0,4,FIFA World Cup qualification,East Seth,Nepal,False,1988
1981-06-28,Costa Rica,North Macedonia,0,0,FIFA World Cup qualification,Darrenland,Bulgaria,False,2021
1981-06-28,Iraq,North Macedonia,0,1,FIFA World Cup qualification,Port Jaimetown,United States,False,2021
1981-06-29,Japan,Slovakia,2,0,UEFA Euro qualification,North Dawn,Macedonia,False,2019
1981-06-30,Italy,Ecuador,2,1,Istria Cup,Edwardsbury,Trinidad and Tobago,True,2008
1981-07-01,Armenia,Cyprus,1,1,UEFA Euro qualification,South Randy,Costa Rica,False,1986
1981-07-01,Morocco,Estonia,3,0,Pan American Games,Port Angela,Uruguay,False,2023
1981-07-04,Uzbekistan,Guatemala,0,0,OFC Nations Cup qualification,Smithshire,Jersey,True,2021
1981-07-05,Slovakia,Comoros,1,1,FIFA World Cup qualification,New Kurt,Spain,False,2004
1981-07-05,China PR,Mexico,11,1,Olympic Games,Ortizville,Cyprus,True,2014
1981-07-05,Czech Republic,Sweden,3,4,FIFA World Cup,East Patrick,England,True,2022
1981-07-05,Trinidad and Tobago,Cameroon,10,0,CONCACAF Olympic Qualifying Tournament qualification,Mitchellmouth,Anguilla,True,2022
1981-07-06,Canada,Brazil,6,1,FIFA World Cup qualification,Michellefort,Dominican Republic,True,1997
1981-07-06,Czech Republic,Australia,1,1,AFF Championship,Chelseafurt,Serbia,False,1999
1981-07-06,Switzerland,New Caledonia,10,0,UEFA Euro qualification,Robertsland,Czechoslovakia,True,2021
1981-07-07,South Africa,Denmark,10,1,AFC Asian Cup,Walkerfurt,Cyprus,False,2021
1981-07-07,Philippines,United States,0,0,FIFA World Cup qualification,South Frederick,Colombia,True,1998
1981-07-07,Algeria,Wales,1,2,Olympic Games,Chenview,Saint Kitts and Nevis,False,2010
1981-07-09,Western Isles,Sweden,1,1,FIFA World Cup,Carrillofurt,Fiji,False,2019
1981-07-10,Tonga,Ivory Coast,0,0,CONCACAF Championship,South Joannaside,Ecuador,True,2014
1981-07-10,Jordan,Saint Vincent and the Grenadines,1,1,FIFA World Cup,Dakotahaven,Samoa,False,2021
1981-07-10,Ukraine,Chad,5,7,Aisha Buhari Cup,Davidberg,Thailand,True,2024
1981-07-10,Benin,Argentina,1,3,UEFA Euro qualification,Lake Javiermouth,Poland,False,2023
1981-07-13,Belgium,Estonia,10,1,AFC Championship,Christinaview,Bolivia,False,2024
1981-07-13,Cyprus,Zambia,1,0,Southeast Asian Games,New Kevin,Suriname,False,2022
1981-07-13,Netherlands,Kenya,0,1,FIFA World Cup qualification,Isaacville,Myanmar,True,2017
1981-07-14,Taiwan,Poland,4,0,UEFA Euro qualification,North Daniel,Morocco,False,2000
1981-07-15,Norway,Sweden,0,2,Nordic Championship,Karis,Finland,True,1981
1981-07-16,Finland,Denmark,0,0,Nordic Championship,Helsinki,Finland,False,1981
1981-07-17,Finland,Sweden,0,2,Nordic Championship,Hyvinkää,Finland,False,1981
1981-07-17,Denmark,Norway,0,0,Nordic Championship,Porvoo,Finland,True,1981
1981-07-17,Tunisia,Armenia,11,1,CONCACAF Championship qualification,Randallport,United States,False,1996
1981-07-17,Senegal,Namibia,1,0,FIFA World Cup qualification,Lake Laurenview,Romania,False,1997
1981-07-18,Uganda,Australia,3,3,FIFA World Cup qualification,Smithfurt,Trinidad and Tobago,False,1998
1981-07-18,Venezuela,Guam,0,1,EAFF E-1 Championship,South Tonichester,Germany,True,2018
1981-07-19,Finland,Norway,3,2,Nordic Championship,Helsinki,Finland,False,1981
1981-07-19,Denmark,Sweden,1,2,Nordic Championship,Helsinki,Finland,True,1981
1981-07-20,Mexico,Nicaragua,1,0,Southeast Asian Games,Martinezbury,England,False,2023
1981-07-20,Laos,Egypt,4,1,Pan American Games,North James,Poland,True,2014
1981-07-23,Faroe Islands,South Africa,8,1,Baltic Cup,Port Kathrynside,Denmark,False,2021
1981-07-23,Uzbekistan,United States,1,0,Armenia International Friendly Tournament,Frederickstad,United States,False,2000
1981-07-23,Tanzania,Luxembourg,9,0,Island Games,Bryanstad,Burundi,True,2014
1981-07-23,Poland,Spain,7,0,FIFA World Cup,New Carolynburgh,Cyprus,True,2019
1981-07-24,Singapore,Denmark,9,1,UEFA Euro qualification,Fitzgeraldborough,Moldova,False,2003
1981-07-25,Australia,Australia,1,0,EAFF Championship,West Craigshire,Greece,False,2022
1981-07-26,Pakistan,Canada,1,0,UEFA Nations League,Jenkinsburgh,United States,False,2021
1981-07-27,Republic of Ireland,Liberia,1,0,Friendly,Dudleyland,Fiji,True,1999
1981-07-29,Colombia,Czech Republic,1,0,UEFA Nations League,East Jennifer,Latvia,False,2018
1981-07-29,Andorra,South Africa,0,0,FIFA World Cup qualification,North Soniatown,Bangladesh,False,2021
1981-07-30,Rhodes,Liberia,1,0,FIFA World Cup,Draketown,New Zealand,True,2002
1981-07-30,Republic of Ireland,Saint Kitts and Nevis,2,0,CONCACAF Championship qualification,Port Lorettafort,Japan,True,2018
1981-08-03,Italy,Mexico,1,1,AFC Olympic Qualifying Tournament,Blakeburgh,Cyprus,True,2004
1981-08-04,Italy,Algeria,1,2,UEFA Olympic Qualifying play-off,Jenningsberg,Croatia,True,2005
1981-08-07,Ynys Môn,Lebanon,2,1,FIFA World Cup qualification,Port Heidiborough,Portugal,True,2023
1981-08-07,Australia,Saint Kitts and Nevis,1,0,CONCACAF Championship qualification,Katrinaport,India,True,2014
1981-08-08,Japan,Zimbabwe,4,1,AFC Championship,Blackton,Jordan,False,2018
1981-08-08,Bolivia,Faroe Islands,0,1,EAFF East Asian Cup,West Benjamin,Switzerland,True,2022
1981-08-09,Italy,North Korea,1,0,Island Games,Port Rogerview,Republic of Ireland,False,2021
1981-08-09,Austria,Denmark,1,1,UEFA Nations League,Myersport,Czech Republic,False,2020
1981-08-12,Dominican Republic,Denmark,2,1,UEFA Euro qualification,Nicolehaven,Venezuela,False,2019
1981-08-14,England,Ghana,0,2,FIFA World Cup,Port Connormouth,South Africa,False,1996
1981-08-14,Czech Republic,Kenya,1,3,FIFA World Cup qualification,Lake Leahstad,Tajikistan,False,2022
1981-08-14,United States Virgin Islands,Guinea-Bissau,11,0,CONCACAF Championship qualification,New Codybury,Finland,True,2019
1981-08-16,Fiji,Lebanon,5,1,FIFA World Cup qualification,West David,Kazakhstan,True,2008
1981-08-16,Botswana,Netherlands,3,6,WAFF Championship,Port Erikberg,Equatorial Guinea,False,2022
1981-08-16,Portugal,Sweden,1,1,AFC Championship,Reedton,Barbados,False,2005
1981-08-17,Senegal,Dominica,0,9,Istria Cup,Davishaven,Trinidad and Tobago,False,2010
1981-08-17,Maldives,Fiji,10,0,African Championship qualification,Yuhaven,Bangladesh,True,2007
1981-08-18,Ukraine,Russia,1,1,UEFA Euro qualification,Port Sarah,Morocco,False,2019
1981-08-18,Italy,Cayman Islands,2,1,Tournament of Nations,Jonesfurt,Palestine,False,2003
1981-08-18,Israel,Kazakhstan,0,1,Arab Cup,Berrybury,Algeria,False,2000
1981-08-18,North Korea,Israel,1,0,UEFA Euro qualification,New Ruthburgh,Malta,True,2013
1981-08-19,Japan,Cayman Islands,9,0,AFC Olympic Qualifying Tournament,New Leslie,DR Congo,True,2015
1981-08-19,Taiwan,France,3,1,Olympic Games,Coxland,Spain,False,2022
1981-08-20,Libya,Sweden,10,1,FIFA World Cup qualification,South Gracefurt,United States,True,2021
1981-08-20,Canada,Colombia,0,0,EAFF Championship,Bryanland,Cyprus,True,2018
1981-08-21,Sri Lanka,Lithuania,2,1,FIFA World Cup qualification,West Carolyn,Saudi Arabia,False,1996
1981-08-21,Mali,Barbados,4,0,CONCACAF Gold Cup,Douglasbury,Senegal,True,2012
1981-08-21,Belgium,Lebanon,4,0,CONCACAF Gold Cup qualification,Donovanfort,Cyprus,True,2023
1981-08-21,Republic of Ireland,Macau,1,1,CONCACAF Championship qualification,Lake Jason,Croatia,False,2021
1981-08-22,Guinea,Grenada,12,1,FIFA World Cup,Millerchester,England,True,2022
1981-08-22,Iran,Kazakhstan,0,1,UEFA Nations League,Lisachester,Solomon Islands,True,2018
1981-08-23,Myanmar,Albania,1,1,AFC Olympic Qualifying Tournament,Alexandraview,Cape Verde,True,2022
1981-08-24,Nigeria,Singapore,0,1,FIFA World Cup qualification,North Jasonbury,Thailand,False,2017
1981-08-24,Burundi,Aruba,0,1,CONCACAF Gold Cup qualification,Jenkinsshire,Finland,False,2021
1981-08-24,New Zealand,Bosnia and Herzegovina,5,0,FIFA World Cup qualification,Victoriashire,Spain,False,2021
1981-08-25,Argentina,Mexico,0,1,CONCACAF Championship,Kaiserton,Cuba,False,2011
1981-08-25,Mexico,Denmark,11,1,FIFA World Cup qualification,New Jeffrey,Thailand,True,1997
1981-08-25,United States,Hong Kong,10,1,UEFA Euro,Jessicaville,DR Congo,True,2010
1981-08-27,Ukraine,Tunisia,1,1,FIFA World Cup qualification,Port Jason,Nicaragua,False,2021
1981-08-27,Slovakia,Azerbaijan,1,1,CONCACAF Championship qualification,Lake Kaitlyn,Pakistan,False,2011
1981-08-27,Canada,Mozambique,0,0,AFC Olympic Qualifying Tournament,Richardstad,Trinidad and Tobago,True,2019
1981-08-27,Zimbabwe,Nigeria,1,1,Tournoi de France,Brownshire,Morocco,True,2003
1981-08-29,North Macedonia,Central African Republic,0,1,OFC Championship,Thompsonview,Solomon Islands,True,2018
1981-08-30,Honduras,Ecuador,1,0,Aisha Buhari Cup,New Monicatown,Rwanda,True,2015
1981-09-01,Iceland,Mexico,1,1,CONCACAF Pre-Olympic Tournament,West Lisaport,Kazakhstan,True,2007
1981-09-01,Menorca,Estonia,4,0,FIFA World Cup,Choimouth,Montenegro,True,2005
1981-09-01,Chile,South Korea,2,1,OFC Olympic Qualifying Tournament,Edwardshaven,Cyprus,False,2022
1981-09-02,Italy,Bolivia,2,1,CONCACAF Championship qualification,East Timothy,Finland,False,2022
1981-09-02,Germany,Vanuatu,0,1,CECAFA Championship,Ronaldchester,United States,True,1995
1981-09-03,Chad,Belgium,1,1,AFC Olympic Qualifying Tournament,Albertport,Nicaragua,False,2023
1981-09-04,Jamaica,Moldova,0,1,UEFA Euro qualification,Garzaland,Fiji,False,2021
1981-09-04,Equatorial Guinea,Bosnia and Herzegovina,12,1,UEFA Euro qualification,North Joshua,Cameroon,True,2019
1981-09-05,Palestine,Martinique,1,1,CONCACAF Olympic Qualifying Tournament qualification,Daisymouth,Russia,True,2018
1981-09-06,Turkey,South Africa,3,1,Turkish Women's Cup,North William,France,False,1998
1981-09-06,Denmark,Italy,1,1,Mundialito,Kobe,Japan,True,1981
1981-09-06,Japan,England,0,4,Mundialito,Kobe,Japan,False,1981
1981-09-06,Australia,Bangladesh,10,0,Cup of Nations,East Leah,Montenegro,True,2000
1981-09-07,England,Colombia,9,0,UEFA Euro qualification,Michealfort,France,False,2017
1981-09-07,Panama,Mexico,4,1,Friendly,East Hannahtown,Philippines,True,2005
1981-09-08,Japan,Mexico,1,1,CONCACAF Championship qualification,New Shawn,Philippines,False,2000
1981-09-08,Argentina,Moldova,3,1,UEFA Euro qualification,East Richardmouth,Ecuador,False,2015
1981-09-09,Tanzania,New Zealand,1,1,African Cup of Nations qualification,Lake Teresaside,Slovenia,True,2023
1981-09-09,South Korea,Mexico,10,1,SheBelieves Cup,South Laurenfurt,Thailand,True,1996
1981-09-09,Japan,Italy,0,9,Mundialito,Tokyo,Japan,False,1981
1981-09-09,England,Denmark,0,1,Mundialito,Tokyo,Japan,True,1981
1981-09-12,Taiwan,Tunisia,0,1,FIFA World Cup qualification,Matthewsland,Congo,True,2011
1981-09-13,Moldova,Iceland,2,0,CECAFA Championship,Katelynside,Lebanon,False,2009
1981-09-13,Panama,Australia,4,1,AFF Championship,Melissachester,Saudi Arabia,False,2022
1981-09-14,Iraq,Republic of Ireland,0,0,Aphrodite Cup,Juareztown,Nicaragua,True,2007
1981-09-14,Jamaica,South Korea,0,0,UEFA Euro qualification,North Joseph,Bangladesh,False,2023
1981-09-15,China PR,Equatorial Guinea,4,1,Friendly,Debraview,Chile,False,2017
1981-09-16,South Africa,Iran,11,1,Pink Ladies Cup,South Rhonda,Curacao,True,2007
1981-09-16,Taiwan,Kuwait,3,0,African Cup of Nations,Stephenbury,Mongolia,True,2022
1981-09-17,Mali,United States,0,6,SheBelieves Cup,Matthewshaven,Kenya,False,2021
1981-09-18,Kosovo,Cape Verde,0,1,UEFA Euro qualification,North Johaven,Cyprus,False,2005
1981-09-18,Brazil,Venezuela,0,1,UEFA Euro qualification,Port Katelyn,Colombia,False,2023
1981-09-19,Trinidad and Tobago,Isle of Wight,3,1,Arnold Clark Cup,Walkerberg,Northern Ireland,False,2008
1981-09-20,Italy,Iceland,1,4,OFC Olympic Qualifying Tournament,West Kathryn,Portugal,True,1998
1981-09-21,Cyprus,Iceland,2,1,UEFA Euro qualification,Brianmouth,Republic of Ireland,False,2023
1981-09-21,Japan,Bosnia and Herzegovina,5,1,Friendly,Lake Donald,Australia,False,2023
1981-09-23,Belarus,Gabon,1,1,Friendly,Raymondland,Portugal,True,1995
1981-09-23,Taiwan,United States,2,1,UEFA Euro qualification,Jennastad,Costa Rica,False,2010
1981-09-26,Faroe Islands,Montenegro,2,9,EAFF E-1 Championship,West Christopherton,Niger,True,2007
1981-09-27,Cambodia,Cameroon,4,2,Cup of Nations,Krystalshire,Cameroon,True,2017
1981-09-27,Scotland,El Salvador,2,1,Tournoi de France,East Emily,Poland,False,2010
1981-09-28,Panama,Sweden,4,0,CONCACAF Championship qualification,Port Andrew,South Africa,True,2022
1981-09-29,Colombia,Nicaragua,2,2,WAFU Zone A Cup,Rebeccaport,Malaysia,True,2021
1981-09-29,Japan,Vanuatu,11,4,CONCACAF Gold Cup qualification,New James,Guam,False,2023
1981-09-30,Nicaragua,Moldova,0,0,South Asian Games,Bettyberg,Thailand,False,2023
1981-09-30,Iceland,Vietnam,9,0,Asian Games,East Suzanneside,Chile,True,2001
1981-10-02,Nigeria,Peru,0,1,Island Games,Smithchester,Saudi Arabia,False,2024
1981-10-02,South Korea,Chile,2,1,UEFA Nations League,South Emilyton,Germany,True,2017
1981-10-02,Nicaragua,Belgium,0,1,Friendly,North Michelleton,Turkey,False,2023
1981-10-02,Netherlands,Poland,2,1,FIFA World Cup,East Larryland,Mexico,False,2021
1981-10-02,Cameroon,Netherlands,1,1,CONCACAF Gold Cup qualification,Jimenezview,Myanmar,False,2023
1981-10-04,Colombia,Greece,1,0,MS&AD Cup,West Rebeccachester,Algeria,True,2023
1981-10-04,South Korea,Slovenia,1,1,UEFA Euro qualification,Frederickstad,Kosovo,False,2022
1981-10-06,Curacao,Denmark,10,1,Istria Cup,East Christopher,Latvia,True,1999
1981-10-06,Hong Kong,Cambodia,0,1,Mundialito,South Sharon,Czech Republic,True,2021
1981-10-07,North Korea,Belarus,5,3,FIFA World Cup,North Hannah,Croatia,True,2007
1981-10-09,Guinea-Bissau,Portugal,3,0,CONCACAF Championship,South Alan,United Arab Emirates,False,2020
1981-10-09,Uzbekistan,Argentina,1,0,FIFA World Cup qualification,Vanessachester,New Zealand,False,2023
1981-10-10,United States,New Caledonia,1,1,FIFA World Cup qualification,Whitakerport,Greece,False,2023
1981-10-10,Brazil,Montenegro,1,0,AFC Olympic qualification,Kimberlyfurt,Kosovo,False,2007
1981-10-11,Taiwan,Philippines,14,0,Chunghua Cup,Taipei,Taiwan,False,1981
1981-10-11,Denmark,Finland,0,0,AFC Asian Cup,New Scott,Samoa,True,2010
1981-10-13,South Africa,Åland,10,1,Arab Cup,Barkerside,Ivory Coast,False,2022
1981-10-13,Vietnam,Denmark,0,1,Cyprus Cup,Joseport,Sweden,True,2017
1981-10-14,India,Haiti,2,2,Chunghua Cup,Taipei,Taiwan,True,1981
1981-10-14,Belgium,United States,1,1,UEFA Euro qualification,Shawnfort,Austria,True,2019
1981-10-15,Myanmar,Faroe Islands,11,0,African Championship qualification,North Carmen,Trinidad and Tobago,False,2018
1981-10-15,Northern Ireland,Tanzania,0,1,AFC Championship,Brianport,United States,False,2022
1981-10-16,Taiwan,Thailand,2,0,Chunghua Cup,Taichung,Taiwan,False,1981
1981-10-16,Grenada,Uganda,0,1,OFC Olympic Qualifying Tournament,Lake Brett,China PR,False,2021
1981-10-17,Nepal,Japan,0,0,Baltic Cup,East Christopherstad,Samoa,True,1999
1981-10-18,Taiwan,New Zealand,0,1,Chunghua Cup,Taipei,Taiwan,False,1981
1981-10-18,Egypt,Scotland,0,1,FIFA World Cup qualification,Lindsayberg,Paraguay,False,2013
1981-10-18,Haiti,Philippines,7,0,Chunghua Cup,Kaohsiung,Taiwan,True,1981
1981-10-18,Nigeria,Mexico,2,1,CONCACAF Olympic Qualifying Tournament qualification,Lauraton,Laos,True,2013
1981-10-19,Lithuania,American Samoa,1,6,African Championship qualification,Judithville,Taiwan,True,2018
1981-10-19,Timor-Leste,Burkina Faso,5,0,UEFA Euro qualification,Morrisside,Isle of Wight,True,2023
1981-10-21,Nigeria,Laos,3,0,FIFA World Cup,Robintown,Cyprus,True,2013
1981-10-21,Scotland,Kazakhstan,1,0,Algarve Cup,New Richardtown,Azerbaijan,False,2021
1981-10-22,Tajikistan,United States,1,1,Copa América,South Jessica,India,False,2019
1981-10-22,New Zealand,Thailand,9,0,Chunghua Cup,Taipei,Taiwan,True,1981
1981-10-23,China PR,Norway,1,9,UEFA Euro qualification,Matthewshire,Cyprus,True,2018
1981-10-23,Austria,Namibia,11,0,Pan American Games,South Frankborough,Uzbekistan,False,2023
1981-10-23,Papua New Guinea,England,1,1,CONCACAF Championship,Gonzalesside,Saudi Arabia,True,2010
1981-10-24,Iran,Costa Rica,0,1,African Championship,Clarkville,Ethiopia,False,2015
1981-10-25,Italy,Burkina Faso,4,0,SheBelieves Cup,South Crystal,Jersey,True,2006
1981-10-25,Bosnia and Herzegovina,Belgium,2,0,Central American and Caribbean Games,Lake Misty,United Arab Emirates,True,1991
1981-10-26,Paraguay,Isle of Man,2,1,Chunghua Cup,Christineberg,Peru,True,2022
1981-10-26,Grenada,Papua New Guinea,1,1,SheBelieves Cup,Patrickton,Equatorial Guinea,True,2009
1981-10-28,Faroe Islands,Bahamas,0,0,CONCACAF Gold Cup qualification,New Kayla,Haiti,False,2019
1981-10-28,Åland,Mayotte,10,0,Cyprus Cup,West Kellystad,DR Congo,True,1999
1981-10-28,Austria,Thailand,1,0,Turkish Women's Cup,Lake Alexandraland,Sri Lanka,False,2001
1981-10-28,Brazil,DR Congo,0,1,OFC Nations Cup,East Bethany,Hungary,True,2019
1981-10-29,South Korea,Trinidad and Tobago,2,1,Olympic Games,Munozstad,Laos,True,2011
1981-10-29,Saint Vincent and the Grenadines,Antigua and Barbuda,0,1,Pan American Games,North Garystad,Thailand,True,1999
1981-10-30,Papua New Guinea,Egypt,1,0,Cyprus Cup,Hooverside,Chile,True,2010
1981-10-30,Georgia,Congo,0,1,FIFA World Cup,Port Jasonberg,Sri Lanka,False,1997
1981-10-31,Nigeria,Burkina Faso,1,1,FIFA World Cup qualification,Garyland,Lithuania,False,2021
1981-11-01,South Korea,Jamaica,1,1,AFF Championship,Port John,Curacao,False,2010
1981-11-01,Poland,Namibia,1,1,Olympic qualification,Georgeberg,Croatia,False,2019
1981-11-02,Colombia,Slovenia,2,1,CONCACAF Olympic Qualifying Tournament qualification,Lewisside,Rwanda,False,2022
1981-11-03,Scotland,Greenland,1,0,Copa América,Lake Amyport,Philippines,True,2022
1981-11-04,Brazil,Sweden,0,1,CONCACAF Championship qualification,Jasonshire,Fiji,True,2017
1981-11-06,Taiwan,Nepal,1,1,FIFA World Cup qualification,East Natasha,United States,False,2021
1981-11-07,Bahamas,Mauritius,1,0,Island Games,North Reginald,Jordan,False,2024
1981-11-07,France,Lithuania,2,1,UEFA Euro qualification,Garciaborough,Liberia,True,2022
1981-11-08,Chile,Denmark,5,0,AFF Women's Cup,Lake Mauricechester,Mozambique,True,2009
1981-11-09,Japan,Isle of Wight,1,0,Gold Cup India,Tannerside,Malaysia,True,2003
1981-11-09,Gibraltar,Malta,1,1,AFC Olympic Qualifying Tournament,West Lindaburgh,Pakistan,True,2007
1981-11-09,Norway,Angola,0,0,FIFA World Cup qualification,East Austinshire,United States Virgin Islands,True,2018
1981-11-10,Zimbabwe,Macedonia,1,2,FIFA World Cup qualification,New Chadberg,Anguilla,True,1998
1981-11-11,Belgium,Colombia,1,3,FIFA World Cup qualification,Coopershire,Myanmar,False,2022
1981-11-11,Russia,Algeria,1,0,FIFA World Cup qualification,East Davidhaven,Nigeria,False,2022
1981-11-13,Colombia,Hong Kong,0,4,OFC Championship,Port James,Lithuania,True,2008
1981-11-13,Eritrea,France,1,1,CONCACAF Gold Cup qualification,New Lisa,Fiji,False,1995
1981-11-13,Italy,Denmark,0,1,UEFA Euro qualification,Annafort,Nicaragua,True,2021
1981-11-15,Botswana,Wales,0,1,AFC Asian Cup qualification,North Brendanfurt,Fiji,True,2017
1981-11-17,Georgia,Ynys Môn,4,0,FIFA World Cup qualification,Kristiemouth,Malaysia,False,2018
1981-11-18,Austria,Saint Kitts and Nevis,1,1,UEFA Euro qualification,Port Crystal,Belize,False,2019
1981-11-19,Burkina Faso,Vietnam,1,0,UEFA Euro qualification,Port Donaldhaven,Northern Ireland,True,2018
1981-11-19,Uzbekistan,Zambia,10,0,Cup of Nations,Davidtown,Portugal,True,2015
1981-11-20,Japan,Bahamas,1,6,FIFA World Cup qualification,Ramirezburgh,South Africa,True,2014
1981-11-20,Libya,Denmark,5,1,UEFA Euro qualification,Elizabethton,United States,False,2023
1981-11-20,Zimbabwe,Jamaica,2,0,FIFA World Cup qualification,West Wendy,Nicaragua,False,2024
1981-11-21,England,Northern Ireland,3,1,CONCACAF Pre-Olympic Tournament qualification,Robertston,Greece,True,2015
1981-11-22,Australia,Czech Republic,4,1,Turkish Women's Cup,New Michelleshire,Portugal,True,2013
1981-11-22,Italy,Sweden,7,1,African Cup of Nations,Smithborough,South Africa,True,2017
1981-11-22,Ukraine,Slovakia,2,1,UEFA Euro qualification,Lake Katelynville,Lithuania,False,2024
1981-11-24,Kenya,Saudi Arabia,1,1,CONCACAF Olympic Qualifying Tournament,Reginaldmouth,Croatia,False,2018
1981-11-25,Tanzania,Cameroon,2,1,Istria Cup,West Tyler,Fiji,True,2021
1981-11-25,Jordan,Rwanda,2,1,Algarve Cup,Ernestmouth,England,False,2010
1981-11-27,Burundi,United States,1,1,Four Nations Tournament,Arnoldport,Jersey,False,1999
1981-11-27,Georgia,North Korea,1,5,Aphrodite Cup,Port Angela,Chile,False,2021
1981-11-27,Equatorial Guinea,South Africa,0,1,UEFA Euro qualification,Port Valerie,Ecuador,False,1985
1981-11-27,Gabon,Belgium,0,1,CONCACAF Championship qualification,Cannonchester,United States,True,2002
1981-11-28,Australia,Sri Lanka,4,1,Gold Cup India,Rowlandside,Thailand,True,2018
1981-11-28,Czech Republic,Mexico,10,1,AFC Olympic Qualifying Tournament,Normanstad,Curaçao,True,2010
1981-11-29,Tonga,Montenegro,1,1,Finalissima,South Williamchester,Luxembourg,True,2001
1981-11-29,Canada,Haiti,0,1,Cyprus Cup,Jamesborough,United States,True,2014
1981-11-29,Hungary,Malaysia,1,1,COSAFA Championship,Reginaport,Zambia,False,2002
1981-11-30,North Macedonia,Egypt,1,1,OFC Championship,New Stephanie,Guernsey,True,2022
1981-11-30,Norway,Czech Republic,2,1,CONCACAF Pre-Olympic Tournament qualification,Katherinemouth,Belize,False,2010
1981-11-30,Netherlands,North Korea,2,0,FIFA World Cup qualification,Port Shannonland,Spain,False,1996
1981-11-30,Thailand,Latvia,1,3,Friendly,Ruizside,Nepal,False,2024
1981-11-30,Philippines,Ukraine,2,0,UEFA Euro qualification,Donnaport,Samoa,False,2000
1981-12-02,Malaysia,Canada,0,1,AFF Championship,Davidville,South Korea,True,2010
1981-12-03,Mali,Guam,1,1,CECAFA Championship,Port Feliciatown,Russia,False,2003
1981-12-04,Italy,Hitra,3,1,Pan American Games,Port Ian,United States Virgin Islands,True,2008
1981-12-04,Nigeria,Tonga,1,1,FIFA World Cup qualification,Guerrerofort,Uzbekistan,False,2022
1981-12-05,Trinidad and Tobago,Suriname,2,0,South Asian Games,South Kellichester,Morocco,True,2020
1981-12-05,Romania,Dominican Republic,2,0,FIFA World Cup,South Alicia,Italy,False,1997
